,ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,ADDRESS,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,City,address,block,city,coordinates,county_fips,geocoded_address,id,is_exact,is_match,latitude,longitude,returned_address,side,state,state_fips,tiger_line,tract,zipcode
1185,19K302,K,2,K302,J.H.S. 302 RAFAEL CORDERO,Junior High-Intermediate-Middle,1,19,19,350 LINWOOD STREET,NY,11208,LISA LINDER,718-647-9500,718-827-3294,"06,07,08,SE",BROOKLYN,350 LINWOOD STREET,2000,BROOKLYN,"-73.88342,40.677097",047,"350 LINWOOD STREET, BROOKLYN, NY, 11208",1185,Exact,Match,40.677097,-73.88342,"350 LINWOOD ST, BROOKLYN, NY, 11208",R,NY,36,59085137,117000,11208
1186,19K774,K,3,K774,Achievement First Apollo Elementary Charter School,K-12 all grades,2,19,84,350 LINWOOD STREET,NY,11208,Jabari Sims/,718-235-2647,718-235-2649,"0K,01",BROOKLYN,350 LINWOOD STREET,2000,BROOKLYN,"-73.88342,40.677097",047,"350 LINWOOD STREET, BROOKLYN, NY, 11208",1186,Exact,Match,40.677097,-73.88342,"350 LINWOOD ST, BROOKLYN, NY, 11208",R,NY,36,59085137,117000,11208
1187,17K022,K,2,K022,P.S. 022,Elementary,1,17,17,443 ST MARKS AVENUE,NY,11238,Carlen Padmore-Gateau,718-857-4503,718-857-4464,"PK,0K,01,02,03,04,05,SE",BROOKLYN,443 ST MARKS AVENUE,2002,BROOKLYN,"-73.95988,40.67673",047,"443 ST MARKS AVENUE, BROOKLYN, NY, 11238",1187,Exact,Match,40.67673,-73.95988,"443 ST MARKS AVE, BROOKLYN, NY, 11238",L,NY,36,59078439,030500,11238
1188,75K372,K,2,K372,P.S. 372 -THE CHILDREN'S SCHOOL,Elementary,1,15,75,512 CARROLL STREET,NY,11215,ARTHUR MATTIA,718-624-5271,718-522-1879,"0K,01,02,03,04,05,06,SE",BROOKLYN,512 CARROLL STREET,3004,BROOKLYN,"-73.98534,40.6767",047,"512 CARROLL STREET, BROOKLYN, NY, 11215",1188,Exact,Match,40.6767,-73.98534,"512 CARROLL ST, BROOKLYN, NY, 11215",R,NY,36,59075670,011900,11215
1189,19K214,K,2,K214,P.S. 214 MICHAEL FRIEDSAM,Elementary,1,19,19,2944 PITKIN AVENUE,NY,11208,PATRICIA TUBRIDY,718-647-1740,718-827-5838,"PK,0K,01,02,03,04,05,SE",BROOKLYN,2944 PITKIN AVENUE,1002,BROOKLYN,"-73.86312,40.676517",047,"2944 PITKIN AVENUE, BROOKLYN, NY, 11208",1189,Exact,Match,40.676517,-73.86312,"2944 PITKIN AVE, BROOKLYN, NY, 11208",R,NY,36,59095441,120200,11208
1190,27Q063,Q,4,Q063,P.S. 063 OLD SOUTH,Elementary,1,27,27,90-15 SUTTER AVENUE,NY,11417,Diane Marino Coleman,718-845-7560,718-845-7269,"0K,01,02,03,04,05,SE",QUEENS,90-15 SUTTER AVENUE,2003,QUEENS,"-73.84682,40.676403",081,"90-15 SUTTER AVENUE, QUEENS, NY, 11417",1190,Non_Exact,Match,40.676403,-73.84682,"90 SUTTER AVE, JAMAICA, NY, 11417",L,NY,36,59708318,005400,11417
1191,19K345,K,2,K345,P.S. 345 PATROLMAN ROBERT BOLDEN,Elementary,1,19,19,111 BERRIMAN STREET,NY,11208,WANDA HOLT,718-647-8387,718-827-5884,"PK,0K,01,02,03,04,05,SE",BROOKLYN,111 BERRIMAN STREET,3003,BROOKLYN,"-73.880394,40.676342",047,"111 BERRIMAN STREET, BROOKLYN, NY, 11208",1191,Exact,Match,40.676342,-73.880394,"111 BERRIMAN ST, BROOKLYN, NY, 11208",L,NY,36,59085502,119200,11208
1192,13K282,K,2,K282,P.S. 282 PARK SLOPE,K-8,1,13,13,180 6 AVENUE,NY,11217,MAGALIE ALEXIS,718-622-1626,718-622-3471,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN,180 6 AVENUE,3000,BROOKLYN,"-73.97743,40.67623",047,"180 6 AVENUE, BROOKLYN, NY, 11217",1192,Exact,Match,40.67623,-73.97743,"180 6TH AVE, BROOKLYN, NY, 11217",R,NY,36,59078122,013100,11217
1193,29Q037,Q,4,Q037,CYNTHIA JENKINS SCHOOL,Elementary,1,29,29,179-37 137 AVENUE,NY,11434,BEVERLY MITCHELL,718-528-5399,718-949-0887,"PK,0K,01,02,03,04,05,SE",QUEENS,179-37 137 AVENUE,2002,QUEENS,"-73.75798,40.676098",081,"179-37 137 AVENUE, QUEENS, NY, 11434",1193,Non_Exact,Match,40.676098,-73.75798,"179 137TH AVE, JAMAICA, NY, 11434",L,NY,36,641020189,035200,11434
1194,17K340,K,2,K340,I.S. 340,Junior High-Intermediate-Middle,1,13,17,227 STERLING PLACE,NY,11238,Mrs. Jean Williams,718-857-5516,718-230-5479,"06,07,08,SE",BROOKLYN,227 STERLING PLACE,3001,BROOKLYN,"-73.97032,40.676086",047,"227 STERLING PLACE, BROOKLYN, NY, 11238",1194,Exact,Match,40.676086,-73.97032,"227 STERLING PL, BROOKLYN, NY, 11238",L,NY,36,59078212,016300,11238
1195,16K243,K,2,K243,P.S. 243 WEEKSVILLE,Elementary,1,16,16,1580 DEAN STREET,NY,11213,KAREN HAMBRIGHT-GLOVE,718-953-1658,718-778-0492,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1580 DEAN STREET,2001,BROOKLYN,"-73.93453,40.676037",047,"1580 DEAN STREET, BROOKLYN, NY, 11213",1195,Exact,Match,40.676037,-73.93453,"1580 DEAN ST, BROOKLYN, NY, 11213",R,NY,36,59079735,030900,11213
1196,19K159,K,2,K159,P.S. 159 ISAAC PITKIN,Elementary,1,19,19,2781 PITKIN AVENUE,NY,11208,MONICA DUNCAN,718-277-4828,718-827-4531,"0K,01,02,03,04,05,SE",BROOKLYN,2781 PITKIN AVENUE,1006,BROOKLYN,"-73.86966,40.675735",047,"2781 PITKIN AVENUE, BROOKLYN, NY, 11208",1196,Exact,Match,40.675735,-73.86966,"2781 PITKIN AVE, BROOKLYN, NY, 11208",L,NY,36,59095279,120000,11208
1197,17K625,K,2,K625,PAUL ROBESON HIGH SCHOOL,High school,1,17,17,150 ALBANY AVENUE,NY,11213,Ronald Williams Wells,718-774-0300,718-467-3692,"09,10,11,12,SE",BROOKLYN,150 ALBANY AVENUE,2002,BROOKLYN,"-73.938866,40.675186",047,"150 ALBANY AVENUE, BROOKLYN, NY, 11213",1197,Exact,Match,40.675186,-73.938866,"150 ALBANY AVE, BROOKLYN, NY, 11213",R,NY,36,59079662,031100,11213
1198,19K751,K,3,K751,ACADEMY FOR HEALTH CAREERS,High school,1,17,17,150 ALBANY AVENUE,NY,11213,Deonne Martin,718 935-4210,TBD,"09,10,11,12,SE",BROOKLYN,150 ALBANY AVENUE,2002,BROOKLYN,"-73.938866,40.675186",047,"150 ALBANY AVENUE, BROOKLYN, NY, 11213",1198,Exact,Match,40.675186,-73.938866,"150 ALBANY AVE, BROOKLYN, NY, 11213",R,NY,36,59079662,031100,11213
1199,17K122,K,3,K122,Pathways in Technology Early College High School (P-Tech),High school,1,17,17,150 ALBANY AVENUE,NY,11213,IBM - Rashid Davis,718-935-3472,,"09,10,11,12,SE",BROOKLYN,150 ALBANY AVENUE,2002,BROOKLYN,"-73.938866,40.675186",047,"150 ALBANY AVENUE, BROOKLYN, NY, 11213",1199,Exact,Match,40.675186,-73.938866,"150 ALBANY AVE, BROOKLYN, NY, 11213",R,NY,36,59079662,031100,11213
1200,23K178,K,2,K178,P.S. 178 SAINT CLAIR MCKELWAY,K-8,1,23,23,2163 DEAN STREET,NY,11233,JOSEPH FRANTZ HENRY,718-495-7768,718-495-2304,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN,2163 DEAN STREET,1001,BROOKLYN,"-73.91598,40.67503",047,"2163 DEAN STREET, BROOKLYN, NY, 11233",1200,Exact,Match,40.67503,-73.91598,"2163 DEAN ST, BROOKLYN, NY, 11233",L,NY,36,59083744,030300,11233
1201,27Q096,Q,4,Q096,P.S. 096,Elementary,1,27,27,130-01 ROCKAWAY BOULEVARD,NY,11420,Joyce Walker,718-529-2547,718-659-0113,"PK,0K,01,02,03,04,05,06,SE",QUEENS,130-01 ROCKAWAY BOULEVARD,1006,QUEENS,"-73.80845,40.674995",081,"130-01 ROCKAWAY BOULEVARD, QUEENS, NY, 11420",1201,Non_Exact,Match,40.674995,-73.80845,"130 ROCKAWAY BLVD, JAMAICA, NY, 11420",L,NY,36,59713952,018000,11420
1202,27Q400,Q,4,Q400,AUGUST MARTIN HIGH SCHOOL,High school,1,27,27,156-10 BAISLEY BOULEVARD,NY,11434,ANTHONY CROMER,718-528-2920,718-276-1846,"09,10,11,12,SE",QUEENS,156-10 BAISLEY BOULEVARD,5000,QUEENS,"-73.78416,40.674904",081,"156-10 BAISLEY BOULEVARD, QUEENS, NY, 11434",1202,Non_Exact,Match,40.674904,-73.78416,"156 BAISLEY BLVD, JAMAICA, NY, 11434",R,NY,36,59715478,029400,11434
1203,17K289,K,2,K289,P.S. 289 GEORGE V. BROWER,Elementary,1,17,17,900 ST MARKS AVENUE,NY,11213,Mr. Dennis O. Jeffers,718-493-3824,718-467-3735,"PK,0K,01,02,03,04,05,SE",BROOKLYN,900 ST MARKS AVENUE,1000,BROOKLYN,"-73.944244,40.67489",047,"900 ST MARKS AVENUE, BROOKLYN, NY, 11213",1203,Exact,Match,40.67489,-73.944244,"900 ST MARKS AVE, BROOKLYN, NY, 11213",R,NY,36,59079642,034100,11213
1204,29Q270,Q,4,Q270,P.S. / I.S. Q270,K-8,1,29,29,233-15 MERRICK BOULEVARD,NY,11422,Eleanor S. Andrew,718-341-8280,718-341-5589,"0K,01,02,03,04,05,06,07,08,SE",QUEENS,233-15 MERRICK BOULEVARD,2007,QUEENS,"-73.736755,40.67485",081,"233-15 MERRICK BOULEVARD, QUEENS, NY, 11422",1204,Non_Exact,Match,40.67485,-73.736755,"233 MERRICK BLVD, JAMAICA, NY, 11422",L,NY,36,59721566,061800,11422
1205,28Q072,Q,4,Q072,M.S. Q072 CATHERINE & COUNT BASIE MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,28,28,133-25 GUY R BREWER BOULEVARD,NY,11434,CRYSTAL TAYLOR BROWN,718-723-6200,718-527-1675,"06,07,08,SE",QUEENS,133-25 GUY R BREWER BOULEVARD,5000,QUEENS,"-73.77671,40.674767",081,"133-25 GUY R BREWER BOULEVARD, QUEENS, NY, 11434",1205,Non_Exact,Match,40.674767,-73.77671,"133 GUY R BREWER BLVD, JAMAICA, NY, 11434",L,NY,36,59719521,033402,11434
1206,16K335,K,2,K335,P.S. 335 GRANVILLE T. WOODS,Elementary,1,16,16,130 ROCHESTER AVENUE,NY,11213,DR. LAVERNE NIMMONS,718-493-7736,718-953-4697,"PK,0K,01,02,03,04,05,SE",BROOKLYN,130 ROCHESTER AVENUE,3005,BROOKLYN,"-73.92779,40.674717",047,"130 ROCHESTER AVENUE, BROOKLYN, NY, 11213",1206,Exact,Match,40.674717,-73.92779,"130 ROCHESTER AVE, BROOKLYN, NY, 11213",R,NY,36,59083325,030700,11213
1207,16K584,K,2,K584,M.S. 584,Junior High-Intermediate-Middle,1,16,16,130 ROCHESTER AVENUE,NY,11213,GILLEYAN J. HARGROVE,718-604-1380,718-604-3784,"06,07,08,SE",BROOKLYN,130 ROCHESTER AVENUE,3005,BROOKLYN,"-73.92779,40.674717",047,"130 ROCHESTER AVENUE, BROOKLYN, NY, 11213",1207,Exact,Match,40.674717,-73.92779,"130 ROCHESTER AVE, BROOKLYN, NY, 11213",R,NY,36,59083325,030700,11213
1208,27Q223,Q,4,Q223,P.S. 223 LYNDON B. JOHNSON,Elementary,1,27,27,125-20 SUTPHIN BOULEVARD,NY,11434,DEBORAH OTTO,718-322-9012,718-925-9020,"PK,0K,01,02,03,04,05,SE",QUEENS,125-20 SUTPHIN BOULEVARD,1010,QUEENS,"-73.78944,40.67452",081,"125-20 SUTPHIN BOULEVARD, QUEENS, NY, 11434",1208,Non_Exact,Match,40.67452,-73.78944,"125 SUTPHIN BLVD, JAMAICA, NY, 11434",R,NY,36,641039947,018401,11434
1209,17K138,K,2,K138,P.S. 138 BROOKLYN,K-8,1,17,17,760 PROSPECT PLACE,NY,11216,Ms. Marie Chauvet-Monchik,718-467-0800,718-953-3422,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN,760 PROSPECT PLACE,2001,BROOKLYN,"-73.9512,40.67437",047,"760 PROSPECT PLACE, BROOKLYN, NY, 11216",1209,Exact,Match,40.67437,-73.9512,"760 PROSPECT PL, BROOKLYN, NY, 11216",R,NY,36,59079367,031701,11216
1210,17K316,K,2,K316,P.S. 316 ELIJAH STROUD,Elementary,1,17,17,750 CLASSON AVENUE,NY,11238,ELIF GURE,718-638-4043,718-230-5366,"PK,0K,01,02,03,04,05,SE",BROOKLYN,750 CLASSON AVENUE,1000,BROOKLYN,"-73.9603,40.674282",047,"750 CLASSON AVENUE, BROOKLYN, NY, 11238",1210,Exact,Match,40.674282,-73.9603,"750 CLASSON AVE, BROOKLYN, NY, 11238",R,NY,36,59078456,021500,11238
1211,17K353,K,2,K353,ELIJAH STROUD MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,17,17,750 CLASSON AVENUE,NY,11238,CLAUDETTE ESSOR,718-638-3067,718-638-3515,"06,07,08,SE",BROOKLYN,750 CLASSON AVENUE,1000,BROOKLYN,"-73.9603,40.674282",047,"750 CLASSON AVENUE, BROOKLYN, NY, 11238",1211,Exact,Match,40.674282,-73.9603,"750 CLASSON AVE, BROOKLYN, NY, 11238",R,NY,36,59078456,021500,11238
1212,19K660,K,2,K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH,High school,1,19,19,145 PENNSYLVANIA AVENUE,NY,11207,JOCELYN BADETTE,718-345-9100,718-345-5470,"09,10,11,12,SE",BROOKLYN,145 PENNSYLVANIA AVENUE,2002,BROOKLYN,"-73.89646,40.674225",047,"145 PENNSYLVANIA AVENUE, BROOKLYN, NY, 11207",1212,Exact,Match,40.674225,-73.89646,"145 PENNSYLVANIA AVE, BROOKLYN, NY, 11207",L,NY,36,59084676,114400,11207
1213,23K493,K,2,K493,BROOKLYN COLLEGIATE: A COLLEGE BOARD SCHOOL,Secondary School,1,23,23,2021 BERGEN STREET,NY,11233,AMOTE SIAS,718-922-1145,718-922-2347,"06,07,08,09,10,11,12,SE",BROOKLYN,2021 BERGEN STREET,1001,BROOKLYN,"-73.91343,40.67411",047,"2021 BERGEN STREET, BROOKLYN, NY, 11233",1213,Exact,Match,40.67411,-73.91343,"2021 BERGEN ST, BROOKLYN, NY, 11233",L,NY,36,59083766,036501,11233
1214,84K626,K,2,K626,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,K-12 all grades,2,23,84,2021 BERGEN STREET,NY,11233,Gina Ribeiro,718-342-4302,718-346-3270,"0K,01,02,03",BROOKLYN,2021 BERGEN STREET,1001,BROOKLYN,"-73.91343,40.67411",047,"2021 BERGEN STREET, BROOKLYN, NY, 11233",1214,Exact,Match,40.67411,-73.91343,"2021 BERGEN ST, BROOKLYN, NY, 11233",L,NY,36,59083766,036501,11233
1215,29Q156,Q,4,Q156,P.S. 156 LAURELTON,K-8,1,29,29,229-02 137 AVENUE,NY,11413,NOREEN LITTLE,718-528-9173,718-723-7720,"0K,01,02,03,04,05,06,07,08,SE",QUEENS,229-02 137 AVENUE,2006,QUEENS,"-73.74323,40.67309",081,"229-02 137 AVENUE, QUEENS, NY, 11413",1215,Non_Exact,Match,40.67309,-73.74323,"229 137TH AVE, JAMAICA, NY, 11413",R,NY,36,59721264,064600,11413
1216,17K484,K,2,K484,RONALD EDMONDS LEARNING CENTER II,Junior High-Intermediate-Middle,1,23,17,430 HOWARD AVENUE,NY,11233,HERBERT DAUGHTRY,718-467-0306,718-953-0682,"06,07,08,SE",BROOKLYN,430 HOWARD AVENUE,2000,BROOKLYN,"-73.91959,40.67307",047,"430 HOWARD AVENUE, BROOKLYN, NY, 11233",1216,Exact,Match,40.67307,-73.91959,"430 HOWARD AVE, BROOKLYN, NY, 11233",R,NY,36,59099278,036300,11233
1217,17K012,K,2,K012,P.S. 012,Elementary,1,23,17,430 HOWARD AVENUE,NY,11233,NYREE DIXON,718-953-4569,718-953-4428,"PK,0K,01,02,03,04,05,SE",BROOKLYN,430 HOWARD AVENUE,2000,BROOKLYN,"-73.91959,40.67307",047,"430 HOWARD AVENUE, BROOKLYN, NY, 11233",1217,Exact,Match,40.67307,-73.91959,"430 HOWARD AVE, BROOKLYN, NY, 11233",R,NY,36,59099278,036300,11233
1218,28Q080,Q,4,Q080,P.S. 080 THURGOOD MARSHALL MAGNET,Elementary,1,28,28,171-05 137 AVENUE,NY,11434,PAULETTE GLENN,718-528-7070,718-949-0963,"0K,01,02,03,04,05,SE",QUEENS,171-05 137 AVENUE,3000,QUEENS,"-73.769295,40.672813",081,"171-05 137 AVENUE, QUEENS, NY, 11434",1218,Non_Exact,Match,40.672813,-73.769295,"171 137TH AVE, JAMAICA, NY, 11434",L,NY,36,59719609,033402,11434
1219,19K292,K,2,K292,J.H.S. 292 MARGARET S. DOUGLAS,Junior High-Intermediate-Middle,1,19,19,301 VERMONT STREET,NY,11207,EVERETT HUGHES,718-498-6562,718-345-3327,"06,07,08,SE",BROOKLYN,301 VERMONT STREET,3000,BROOKLYN,"-73.89409,40.67274",047,"301 VERMONT STREET, BROOKLYN, NY, 11207",1219,Exact,Match,40.67274,-73.89409,"301 VERMONT ST, BROOKLYN, NY, 11207",L,NY,36,59084688,114400,11207
1220,17K334,K,2,K334,MIDDLE SCHOOL FOR ACADEMIC AND SOCIAL EXCELLENCE,Junior High-Intermediate-Middle,1,17,17,1224 PARK PLACE,NY,11213,Andrea Whitehurst,718-774-0105,718-774-0298,"06,07,08,SE",BROOKLYN,1224 PARK PLACE,2000,BROOKLYN,"-73.937096,40.67272",047,"1224 PARK PLACE, BROOKLYN, NY, 11213",1220,Exact,Match,40.67272,-73.937096,"1224 PARK PL, BROOKLYN, NY, 11213",R,NY,36,59079679,034300,11213
1221,17K354,K,2,K354,THE SCHOOL OF INTEGRATED LEARNING,Junior High-Intermediate-Middle,1,17,17,1224 PARK PLACE,NY,11213,MONIQUE CAMPBELL,718-774-0362,718-774-0521,"06,07,08,SE",BROOKLYN,1224 PARK PLACE,2000,BROOKLYN,"-73.937096,40.67272",047,"1224 PARK PLACE, BROOKLYN, NY, 11213",1221,Exact,Match,40.67272,-73.937096,"1224 PARK PL, BROOKLYN, NY, 11213",R,NY,36,59079679,034300,11213
1222,84K357,K,2,K357,KIPP AMP (ALWAYS MENTALLY PREPARED) CHARTER SCHOOL,K-12 all grades,2,17,84,1224 PARK PLACE,NY,11213,Ky Adderley/Natalie Webb,718-943-3710,718-774-3673,"05,06,07,08,09,10,SE",BROOKLYN,1224 PARK PLACE,2000,BROOKLYN,"-73.937096,40.67272",047,"1224 PARK PLACE, BROOKLYN, NY, 11213",1222,Exact,Match,40.67272,-73.937096,"1224 PARK PL, BROOKLYN, NY, 11213",R,NY,36,59079679,034300,11213
1223,19K158,K,2,K158,P.S. 158 WARWICK,Elementary,1,19,19,400 ASHFORD STREET,NY,11207,AUDREY WILSON,718-277-6116,718-827-4300,"PK,0K,01,02,03,04,05,SE",BROOKLYN,400 ASHFORD STREET,2001,BROOKLYN,"-73.88478,40.67252",047,"400 ASHFORD STREET, BROOKLYN, NY, 11207",1223,Exact,Match,40.67252,-73.88478,"400 ASHFORD ST, BROOKLYN, NY, 11207",R,NY,36,59085131,115000,11207
1224,23K332,K,2,K332,P.S. 332 CHARLES H. HOUSTON,K-8,1,23,23,51 CHRISTOPHER AVENUE,NY,11212,Mickisha Goss,718-495-7805,718-495-7708,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN,51 CHRISTOPHER AVENUE,1007,BROOKLYN,"-73.90657,40.672497",047,"51 CHRISTOPHER AVENUE, BROOKLYN, NY, 11212",1224,Exact,Match,40.672497,-73.90657,"51 CHRISTOPHER AVE, BROOKLYN, NY, 11212",L,NY,36,59083897,090800,11212
1225,23K775,K,3,K775,Leadership Preparatory Ocean Hill Charter School,K-8,2,23,84,51 CHRISTOPHER AVENUE,NY,11212,Nikki Bridges,718-250-5767,718-250-5768,"0K,01",BROOKLYN,51 CHRISTOPHER AVENUE,1007,BROOKLYN,"-73.90657,40.672497",047,"51 CHRISTOPHER AVENUE, BROOKLYN, NY, 11212",1225,Exact,Match,40.672497,-73.90657,"51 CHRISTOPHER AVE, BROOKLYN, NY, 11212",L,NY,36,59083897,090800,11212
1226,23K401,K,3,K401,Christopher Avenue Community School,Elementary,1,23,23,51 CHRISTOPHER AVENUE,NY,11212,Lisa Bignall-Brice,718-935-3607,,"01,02,03,04,05,SE",BROOKLYN,51 CHRISTOPHER AVENUE,1007,BROOKLYN,"-73.90657,40.672497",047,"51 CHRISTOPHER AVENUE, BROOKLYN, NY, 11212",1226,Exact,Match,40.672497,-73.90657,"51 CHRISTOPHER AVE, BROOKLYN, NY, 11212",L,NY,36,59083897,090800,11212
1227,27Q045,Q,4,Q045,P.S. 045 CLARENCE WITHERSPOON,Elementary,1,27,27,126-28 150 STREET,NY,11436,Samantha Severin,718-529-1885,718-322-8287,"PK,0K,01,02,03,04,05,06,SE",QUEENS,126-28 150 STREET,1000,QUEENS,"-73.788216,40.672474",081,"126-28 150 STREET, QUEENS, NY, 11436",1227,Non_Exact,Match,40.672474,-73.788216,"126 150TH ST, JAMAICA, NY, 11436",R,NY,36,59715410,078800,11436
1228,17K394,K,2,K394,M.S. K394,K-8,1,17,17,188 ROCHESTER AVENUE,NY,11213,Ms. Claudette Murray,718-756-3164,718-756-3177,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN,188 ROCHESTER AVENUE,2001,BROOKLYN,"-73.92799,40.67247",047,"188 ROCHESTER AVENUE, BROOKLYN, NY, 11213",1228,Exact,Match,40.67247,-73.92799,"188 ROCHESTER AVE, BROOKLYN, NY, 11213",R,NY,36,59083328,034700,11213
1229,17K742,,3,K742,Explore Empower Charter School,K-8,2,17,84,188 ROCHESTER AVENUE,NY,11213,Beth Doyle,718-771-2090,718-771-2128,"0K,01,02,03",BROOKLYN,188 ROCHESTER AVENUE,2001,BROOKLYN,"-73.92799,40.67247",047,"188 ROCHESTER AVENUE, BROOKLYN, NY, 11213",1229,Exact,Match,40.67247,-73.92799,"188 ROCHESTER AVE, BROOKLYN, NY, 11213",R,NY,36,59083328,034700,11213
1230,84K359,K,2,K359,THE UFT CHARTER SCHOOL,K-12 all grades,2,19,84,300 WYONA STREET,NY,11207,Michelle Bodden-White,718-922-0438,718-922-0543,"0K,01,02,03,04,05,06,07,08,09,10,SE",BROOKLYN,300 WYONA STREET,4000,BROOKLYN,"-73.89301,40.672215",047,"300 WYONA STREET, BROOKLYN, NY, 11207",1230,Exact,Match,40.672215,-73.89301,"300 WYONA ST, BROOKLYN, NY, 11207",R,NY,36,59084995,114400,11207
1231,17K191,K,2,K191,P.S. 191 PAUL ROBESON,Elementary,1,17,17,1600 PARK PLACE,NY,11233,Mrs. Elsi Capolongo,718-756-1206,718-756-5417,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1600 PARK PLACE,2000,BROOKLYN,"-73.924225,40.672",047,"1600 PARK PLACE, BROOKLYN, NY, 11233",1231,Exact,Match,40.672,-73.924225,"1600 PARK PL, BROOKLYN, NY, 11233",R,NY,36,59083383,035900,11233
1232,15K051,K,2,K051,M.S. 51 WILLIAM ALEXANDER,Junior High-Intermediate-Middle,1,15,15,350 5 AVENUE,NY,11215,Lenore Berner,718-369-7603,718-499-4948,"06,07,08,SE",BROOKLYN,350 5 AVENUE,2001,BROOKLYN,"-73.984024,40.671917",047,"350 5 AVENUE, BROOKLYN, NY, 11215",1232,Exact,Match,40.671917,-73.984024,"350 5TH AVE, BROOKLYN, NY, 11215",R,NY,36,59075688,013500,11215
1233,27Q202,Q,4,Q202,J.H.S. 202 ROBERT H. GODDARD,Junior High-Intermediate-Middle,1,27,27,138-30 LAFAYETTE STREET,NY,11417,WILLIAM FITZGERALD,718-848-0001,718-848-8082,"06,07,08,SE",QUEENS,138-30 LAFAYETTE STREET,2005,QUEENS,"-73.84495,40.67178",081,"138-30 LAFAYETTE STREET, QUEENS, NY, 11417",1233,Non_Exact,Match,40.67178,-73.84495,"138 LAFAYETTE ST, JAMAICA, NY, 11417",R,NY,36,59708401,005800,11417
1234,27Q308,Q,4,Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ART,High school,1,27,27,138-30 LAFAYETTE STREET,NY,11417,Joseph Birgeles,718-848-8357,718-848-8579,"09,10,11,SE",QUEENS,138-30 LAFAYETTE STREET,2005,QUEENS,"-73.84495,40.67178",081,"138-30 LAFAYETTE STREET, QUEENS, NY, 11417",1234,Non_Exact,Match,40.67178,-73.84495,"138 LAFAYETTE ST, JAMAICA, NY, 11417",R,NY,36,59708401,005800,11417
1235,29Q038,Q,4,Q038,P.S. 038 ROSEDALE,Elementary,1,29,29,135-21 241 STREET,NY,11422,CASSANDRA A. HUNDLEY,718-528-2276,718-712-1598,"0K,01,02,03,04,05,SE",QUEENS,135-21 241 STREET,1008,QUEENS,"-73.73402,40.671616",081,"135-21 241 STREET, QUEENS, NY, 11422",1235,Non_Exact,Match,40.671616,-73.73402,"135 241ST ST, JAMAICA, NY, 11422",L,NY,36,59721583,063800,11422
1236,15K321,K,2,K321,P.S. 321 WILLIAM PENN,Elementary,1,15,15,180 7 AVENUE,NY,11215,ELIZABETH PHILLIPS,718-499-2412,718-965-9605,"PK,0K,01,02,03,04,05,SE",BROOKLYN,180 7 AVENUE,1000,BROOKLYN,"-73.97779,40.671444",047,"180 7 AVENUE, BROOKLYN, NY, 11215",1236,Exact,Match,40.671444,-73.97779,"180 7TH AVE, BROOKLYN, NY, 11215",R,NY,36,59078162,015500,11215
1237,13K133,K,2,K133,P.S. 133 WILLIAM A. BUTLER,Elementary,1,13,13,211 8TH STREET,NY,11215,HEATHER FOSTER-MANN,718-857-4810,718-622-3264,"PK,0K,01,02,03,04,05,SE",BROOKLYN,211 8TH STREET,3000,BROOKLYN,"-73.98802,40.670864",047,"211 8TH STREET, BROOKLYN, NY, 11215",1237,Exact,Match,40.670864,-73.98802,"211 8TH ST, BROOKLYN, NY, 11215",L,NY,36,59075699,013700,11215
1238,19K218,K,2,K218,J.H.S. 218 JAMES P. SINNOTT,Junior High-Intermediate-Middle,1,19,19,370 FOUNTAIN AVENUE,NY,11208,Alison Breedy,718-647-9050,718-827-5839,"06,07,08,SE",BROOKLYN,370 FOUNTAIN AVENUE,1000,BROOKLYN,"-73.87416,40.670578",047,"370 FOUNTAIN AVENUE, BROOKLYN, NY, 11208",1238,Exact,Match,40.670578,-73.87416,"370 FOUNTAIN AVE, BROOKLYN, NY, 11208",R,NY,36,59095297,111800,11208
1239,19K683,K,2,K683,"THE SCHOOL FOR CLASSICS: AN ACADEMY OF THINKERS, W",High school,1,19,19,370 FOUNTAIN AVENUE,NY,11208,JANICE ROSS,718-277-1069,718-277-1873,"09,10,11,SE",BROOKLYN,370 FOUNTAIN AVENUE,1000,BROOKLYN,"-73.87416,40.670578",047,"370 FOUNTAIN AVENUE, BROOKLYN, NY, 11208",1239,Exact,Match,40.670578,-73.87416,"370 FOUNTAIN AVE, BROOKLYN, NY, 11208",R,NY,36,59095297,111800,11208
